round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6300,31900,155300,789700,4021700
round_k,0,1,7,31,159,776,3948,20108
round_k,0,1,6,31,143,701,3346,17030,86978
round_shots,200,100,100,100,100,100,100,100
round_queries,200,700,3500,17500,85500,434500,2221100,11360100
round_k,0,3,17,87,427,2172,11105,56800
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,27100,138300,691500,3537700,17956300
round_k,0,1,6,30,135,691,3457,17688,89781
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,23300,112700,569100,2855300,14616500
round_k,0,1,6,25,116,563,2845,14276,73082
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6100,29700,148100,747100,3804100,19454100
round_k,0,1,7,30,148,740,3735,19020,97270
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,300,1100,3900,18700,91100,448300,2259300,11502700
round_k,0,1,5,19,93,455,2241,11296,57513
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24500,119900,597700,3023700,15483100
round_k,0,1,6,25,122,599,2988,15118,77415
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23500,118900,599100,3055300,15629500
round_k,0,1,6,25,117,594,2995,15276,78147
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1300,4900,22700,106900,536100,2725500,13952100
round_k,0,1,6,24,113,534,2680,13627,69760
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,20500,97900,496900,2500700,12763500
round_k,0,1,5,23,102,489,2484,12503,63817
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,3900,17900,86500,399900,1905500,9600700
round_k,0,1,5,19,89,432,1999,9527,48003
round_shots,300,200,100,100,100,100,100,100
round_queries,300,600,1500,6300,31300,156500,794900,4039700
round_k,0,1,7,31,156,782,3974,20198
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5300,22300,109100,551100,2807900,14279300
round_k,0,1,5,26,111,545,2755,14039,71396
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21500,107900,543100,2754500,14042500
round_k,0,1,5,24,107,539,2715,13772,70212
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24500,121300,607300,3724300
round_k,0,1,5,25,122,606,3036,18621
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,26900,128900,658700,3346900,17076500
round_k,0,1,6,30,134,644,3293,16734,85382
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,21900,109500,551100,2792500,14194900
round_k,0,1,6,25,109,547,2755,13962,70974
round_shots,300,200,100,100,100,100,100,100,100
round_queries,300,600,1500,6100,28700,143100,719300,3673100,18647700
round_k,0,1,7,30,143,715,3596,18365,93238
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,17900,86100,418900,2095300,10647500
round_k,0,1,5,19,89,430,2094,10476,53237
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23500,114100,572100,2919100,14855300
round_k,0,1,5,24,117,570,2860,14595,74276
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6500,29300,146500,713300,3523700,17947100
round_k,0,1,7,32,146,732,3566,17618,89735
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,25500,125900,631300,3220300,16413100
round_k,0,1,6,25,127,629,3156,16101,82065
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18700,93300,455100,2262300,11483100
round_k,0,1,5,19,93,466,2275,11311,57415
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6100,30500,145900,740300,3782900,19199300
round_k,0,1,7,30,152,729,3701,18914,95996
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3700,18100,84100,413300,2082100,10609700
round_k,0,4,18,90,420,2066,10410,53048
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,27500,131900,662500,3359700,17173100
round_k,0,1,6,30,137,659,3312,16798,85865
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,17700,89100,442900,2264900,11509700
round_k,0,1,5,19,88,445,2214,11324,57548
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7700,34700,176100,888300,4519300
round_k,0,1,8,38,173,880,4441,22596
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4100,20300,99900,482900,2433100,12458100
round_k,0,1,5,20,101,499,2414,12165,62290
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,22900,112500,577500,2855100,14321500
round_k,0,1,6,25,114,562,2887,14275,71607
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24900,122100,618300,3121900,15884700
round_k,0,1,5,25,124,610,3091,15609,79423
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,23500,118900,591100,3013700,15420300
round_k,0,1,6,25,117,594,2955,15068,77101
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1500,5900,29500,147500,734700,3726300,19051700
round_k,0,1,7,29,147,737,3673,18631,95258
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,22900,111300,551500,2772300,14135700
round_k,0,1,6,25,114,556,2757,13861,70678
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1500,7500,34500,167900,850300,4316100
round_k,0,1,7,37,172,839,4251,21580
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23500,117500,592700,2985900,15212300
round_k,0,1,5,24,117,587,2963,14929,76061
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5900,25700,124900,628300,3196700,16345500
round_k,0,1,6,29,128,624,3141,15983,81727
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,22100,111300,562500,2815500,14363300
round_k,0,1,5,23,110,556,2812,14077,71816
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,4900,20700,97700,487500,2456300,12528700
round_k,0,1,6,24,103,488,2437,12281,62643
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,23500,115900,580700,2960100,15104900
round_k,0,1,6,25,117,579,2903,14800,75524
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,23900,120500,607100,3100300,15826900
round_k,0,1,6,25,119,602,3035,15501,79134
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24300,120700,615500,3131700,15932300
round_k,0,1,6,25,121,603,3077,15658,79661
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23500,118300,599700,3020100,15362900
round_k,0,1,6,25,117,591,2998,15100,76814
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,16700,82900,409900,2092900,10667900
round_k,0,1,5,19,83,414,2049,10464,53339
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1300,5300,24300,139900,711100,3587900,18349100
round_k,0,1,6,26,121,699,3555,17939,91745
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21900,109300,552100,2815300,14253500
round_k,0,1,5,24,109,546,2760,14076,71267
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6300,28700,141700,718300,3668900,18727900
round_k,0,1,6,31,143,708,3591,18344,93639
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,22500,110900,561900,2860700,14596500
round_k,0,1,6,24,112,554,2809,14303,72982
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3500,14700,71500,354900,1800500,9147900
round_k,0,4,17,73,357,1774,9002,45739
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24100,120900,603100,3060300,15610700
round_k,0,1,5,25,120,604,3015,15301,78053
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,23500,115900,589500,3000100,15203500
round_k,0,1,6,26,117,579,2947,15000,76017
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,23700,111900,564300,2864900,14616100
round_k,0,1,5,24,118,559,2821,14324,73080
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18700,91900,468700,2344700,11891900
round_k,0,1,5,19,93,459,2343,11723,59459
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6500,31300,154500,773900,3939500
round_k,0,1,6,32,156,772,3869,19697
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6100,30300,148700,742500,3790100,19406900
round_k,0,1,7,30,151,743,3712,18950,97034
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,17100,79100,390900,1986500,10109900
round_k,0,1,5,19,85,395,1954,9932,50549
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,27500,130900,647100,3310500,16887900
round_k,0,1,6,30,137,654,3235,16552,84439
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,22900,116100,580900,2952100,15101300
round_k,0,1,5,25,114,580,2904,14760,75506
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,22300,110300,560100,2853700,14570100
round_k,0,1,6,25,111,551,2800,14268,72850
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1300,6500,31500,153500,775700,3934300
round_k,0,1,6,32,157,767,3878,19671
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,5900,29700,147100,735500,3738100,19146500
round_k,0,1,7,29,148,735,3677,18690,95732
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6300,29100,143300,714300,3620900,18414500
round_k,0,1,7,31,145,716,3571,18104,92072
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,24100,122300,611300,3095900,15781300
round_k,0,1,6,26,120,611,3056,15479,78906
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23300,111500,561300,2867500,14673700
round_k,0,1,5,24,116,557,2806,14337,73368
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,22300,112700,564700,2865300,14619900
round_k,0,1,5,25,111,563,2823,14326,73099
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1500,6300,29100,141500,707300,3599100
round_k,0,1,7,31,145,707,3536,17995
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,22100,109300,553900,2833500,14473100
round_k,0,1,5,24,110,546,2769,14167,72365
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18100,86300,425300,2587700,13109900
round_k,0,1,5,19,90,431,2126,12938,65549
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1500,6300,30300,150900,752100,3804300,19449900
round_k,0,1,7,31,151,754,3760,19021,97249
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24100,117700,593500,3008300,15371100
round_k,0,1,6,25,120,588,2967,15041,76855
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,22900,111100,558500,2846100,14284900
round_k,0,1,6,25,114,555,2792,14230,71424
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,24700,122300,614300,3064900,15653700
round_k,0,1,6,26,123,611,3071,15324,78268
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1700,8300,39500,193900,973300,4907100
round_k,0,1,8,41,197,969,4866,24535
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23500,113100,578300,2898700,14861900
round_k,0,1,5,24,117,565,2891,14493,74309
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,6100,29500,147900,738900,3754100,18922900
round_k,0,1,6,30,147,739,3694,18770,94614
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,6100,29500,147100,730700,3683700,18823500
round_k,0,1,6,30,147,735,3653,18418,94117
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,24700,125500,630100,3200100,16347900
round_k,0,1,5,24,123,627,3150,16000,81739
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24900,123700,623100,3158700,15879700
round_k,0,1,5,25,124,618,3115,15793,79398
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,24900,122100,618100,3099700,15833300
round_k,0,1,6,25,124,610,3090,15498,79166
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,19700,98900,499500,2541900,13039300
round_k,0,1,5,22,98,494,2497,12709,65196
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4500,21300,107100,540500,2729300,13923700
round_k,0,1,5,22,106,535,2702,13646,69618
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24300,121300,608900,3095300,15812500
round_k,0,1,5,25,121,606,3044,15476,79062
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,23500,116100,582100,2949700,15027300
round_k,0,1,5,25,117,580,2910,14748,75136
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1500,6300,28500,137700,693700,3487300,17835700
round_k,0,1,7,31,142,688,3468,17436,89178
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,4900,21300,106700,525300,2647500,13463100
round_k,0,1,6,24,106,533,2626,13237,67315
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,17300,85700,429700,2187500,11208900
round_k,0,1,5,19,86,428,2148,10937,56044
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24900,126300,635700,3243100,16625900
round_k,0,1,6,25,124,631,3178,16215,83129
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,23900,115500,583100,2960900,15128100
round_k,0,1,5,24,119,577,2915,14804,75640
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,27100,136100,678500,3470900,17759300
round_k,0,1,6,30,135,680,3392,17354,88796
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18500,93100,472100,2404100,12287700
round_k,0,1,5,19,92,465,2360,12020,61438
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,23700,118500,589700,2983100,15186300
round_k,0,1,5,25,118,592,2948,14915,75931
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,5900,28100,140100,701100,3580900,18356300
round_k,0,1,7,29,140,700,3505,17904,91781
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6100,29100,146100,742100,3774300,19184300
round_k,0,1,7,30,145,730,3710,18871,95921
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,24700,121900,625500,3204500,16279100
round_k,0,1,5,25,123,609,3127,16022,81395
round_shots,300,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,24700,121500,733300,4433700
round_k,0,1,5,24,123,607,3666,22168
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23900,117700,590300,2874900,14634700
round_k,0,1,5,24,119,588,2951,14374,73173
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1500,6100,29700,152300,779100,3957300
round_k,0,1,7,30,148,761,3895,19786
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,22900,101100,489100,2444700,12488700
round_k,0,1,5,24,114,505,2445,12223,62443
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,24300,119700,592900,2992900,15152500
round_k,0,1,5,24,121,598,2964,14964,75762
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,300,1300,6100,28900,145300,732700,3719700,18988900
round_k,0,1,6,30,144,726,3663,18598,94944
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,4900,20900,101900,507500,2568900,12996900
round_k,0,1,6,24,104,509,2537,12844,64984
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,25900,130100,657700,3346100,17110900
round_k,0,1,6,25,129,650,3288,16730,85554
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,5500,26500,126900,627900,3192700,16349100
round_k,0,1,5,27,132,634,3139,15963,81745
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,20900,101700,515300,2625500,13413900
round_k,0,1,5,24,104,508,2576,13127,67069
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,20700,102300,512900,2596500,13290300
round_k,0,1,5,24,103,511,2564,12982,66451
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6500,31700,155100,787500,3990500
round_k,0,1,6,32,158,775,3937,19952
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,300,1100,4900,21700,105700,525500,2687300,13673700
round_k,0,1,5,24,108,528,2627,13436,68368
