round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6700,31900,159500,811900,4160700
round_k,0,1,6,33,159,797,4059,20803
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7300,36900,185100,939100,4780500
round_k,0,1,8,36,184,925,4695,23902
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12700,63300,317900,1614100,8293500
round_k,0,1,3,14,63,316,1589,8070,41467
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14300,70100,340700,1731900,8901700
round_k,0,1,3,15,71,350,1703,8659,44508
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10900,49300,246500,1260100,6416500
round_k,0,1,3,12,54,246,1232,6300,32082
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12500,60500,307100,1557300,8005100
round_k,0,1,3,13,62,302,1535,7786,40025
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,900,2700,12700,61500,310900,1576100,7896300
round_k,0,1,4,13,63,307,1554,7880,39481
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2500,11500,54500,266700,1358700,6904900
round_k,0,1,3,12,57,272,1333,6793,34524
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12300,58700,293900,1486700,7621300
round_k,0,1,3,12,61,293,1469,7433,38106
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,50300,257700,1310300,6734300
round_k,0,1,3,12,51,251,1288,6551,33671
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,15300,76300,385700,1979900
round_k,0,1,4,15,76,381,1928,9899
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11300,55700,275500,1399300,7178100
round_k,0,1,3,12,56,278,1377,6996,35890
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,61700,313300,1600100,8235900
round_k,0,1,3,13,62,308,1566,8000,41179
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8300,39500,196700,995500,5092100
round_k,0,1,10,41,197,983,4977,25460
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13100,65500,326700,1643300,8420100
round_k,0,1,3,14,65,327,1633,8216,42100
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,52500,255900,1288300,6609500
round_k,0,1,3,12,51,262,1279,6441,33047
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12500,59500,302100,1547500,7948500
round_k,0,1,3,13,62,297,1510,7737,39742
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8700,50900,309100,1583300,8024500
round_k,0,1,10,43,254,1545,7916,40122
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15300,73700,371500,1880500,9642700
round_k,0,1,3,15,76,368,1857,9402,48213
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12500,62300,306900,1570500,8040900
round_k,0,1,3,14,62,311,1534,7852,40204
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,15900,79900,409900,2100500
round_k,0,1,3,16,79,399,2049,10502
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7500,38300,192500,974700,4967700
round_k,0,1,8,37,191,962,4873,24838
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,11100,55700,279700,1433100,7322300
round_k,0,1,3,11,55,278,1398,7165,36611
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,12500,60500,301300,1512900,7756500
round_k,0,1,4,14,62,302,1506,7564,38782
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,2700,11700,54500,277700,1409900,7234300
round_k,0,2,13,58,272,1388,7049,36171
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13500,67700,347500,1765900,9068900
round_k,0,1,3,13,67,338,1737,8829,45344
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,63700,322300,1633500,8364500
round_k,0,1,3,13,62,318,1611,8167,41822
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12100,58100,297100,1515900,7781700
round_k,0,1,3,12,60,290,1485,7579,38908
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,11900,57900,290100,1486100,7622300
round_k,0,1,3,14,59,289,1450,7430,38111
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10500,50500,252300,1283700,6567500
round_k,0,1,3,12,52,252,1261,6418,32837
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3100,14700,74700,374300,1916100
round_k,0,1,3,15,73,373,1871,9580
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12900,61300,315500,1595700,8095100
round_k,0,1,3,13,64,306,1577,7978,40475
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,54300,273500,1397900,7183500
round_k,0,1,3,12,54,271,1367,6989,35917
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12900,62100,309900,1471300,7308500
round_k,0,1,3,14,64,310,1549,7356,36542
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11900,56700,281500,1418500,7199100
round_k,0,1,3,13,59,283,1407,7092,35995
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2100,9700,47700,238700,1208100,6221500
round_k,0,2,10,48,238,1193,6040,31107
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9900,48500,246500,1237900,6324100
round_k,0,1,3,11,49,242,1232,6189,31620
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,61100,296500,1512100,7773300
round_k,0,1,3,13,63,305,1482,7560,38866
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12100,58100,283700,1443500,7381700
round_k,0,1,3,13,60,290,1418,7217,36908
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7900,37300,186300,948100,4852500
round_k,0,1,9,39,186,931,4740,24262
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14300,67100,319500,1622700,8251300
round_k,0,1,3,15,71,335,1597,8113,41256
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1900,7500,34500,172100,869700,4455700
round_k,0,1,9,37,172,860,4348,22278
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13300,64700,313300,1606500,8249900
round_k,0,1,3,13,66,323,1566,8032,41249
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12300,57500,272500,1398900,7137100
round_k,0,1,3,13,61,287,1362,6994,35685
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,900,2900,13700,65500,324900,1669100,8467300
round_k,0,1,4,14,68,327,1624,8345,42336
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,63300,315900,1616100,8277100
round_k,0,1,3,13,63,316,1579,8080,41385
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,9900,48300,244500,1249900,6364300
round_k,0,1,3,12,49,241,1222,6249,31821
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12700,59700,299700,1514300,7697900
round_k,0,1,3,14,63,298,1498,7571,38489
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10500,52300,258500,1315900,6742300
round_k,0,1,3,12,52,261,1292,6579,33711
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12900,62100,316300,1613300,8270100
round_k,0,1,3,14,64,310,1581,8066,41350
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,14900,71500,358900,1831700,9444500
round_k,0,1,3,15,74,357,1794,9158,47222
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12300,59700,303700,1560100,8030300
round_k,0,1,3,14,61,298,1518,7800,40151
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2100,10100,47300,232900,1164900,5935700
round_k,0,1,10,50,236,1164,5824,29678
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10500,51700,261100,1330500,6809100
round_k,0,1,3,12,52,258,1305,6652,34045
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2100,10100,49300,245700,1238100,6358900
round_k,0,2,10,50,246,1228,6190,31794
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10700,50300,253700,1289100,6604500
round_k,0,1,3,12,53,251,1268,6445,33022
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7900,37100,186700,949100,4811100
round_k,0,1,8,39,185,933,4745,24055
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,51700,257700,1325300,6765500
round_k,0,1,3,12,54,258,1288,6626,33827
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,52900,266100,1334700,6786900
round_k,0,1,3,12,51,264,1330,6673,33934
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,62300,313300,1592900,8202500
round_k,0,1,3,13,62,311,1566,7964,41012
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11100,55500,278500,1416100,7296300
round_k,0,1,3,13,55,277,1392,7080,36481
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7500,35900,181500,926700,4758100
round_k,0,1,9,37,179,907,4633,23790
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12100,60100,295900,1504500,7742500
round_k,0,1,3,12,60,300,1479,7522,38712
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11900,58700,280300,1431500,7328700
round_k,0,1,3,13,59,293,1401,7157,36643
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2300,10100,49500,246500,1251700,6440100
round_k,0,1,3,11,50,247,1232,6258,32200
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,59700,290500,1498100,7702900
round_k,0,1,3,13,63,298,1452,7490,38514
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11700,54500,276500,1412700,7229700
round_k,0,1,3,12,58,272,1382,7063,36148
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,11500,52900,267900,1353900,6941700
round_k,0,1,3,11,57,264,1339,6769,34708
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11500,57500,289100,1464900,7507900
round_k,0,1,3,12,57,287,1445,7324,37539
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,13300,62500,298300,1503700,7714700
round_k,0,1,3,14,66,312,1491,7518,38573
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3100,13500,69500,354300,1797700,9243100
round_k,0,1,3,15,67,347,1771,8988,46215
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,9900,46900,234700,1182900,6043700
round_k,0,1,3,12,49,234,1173,5914,30218
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,60100,301900,1549300,7876300
round_k,0,1,3,14,62,300,1509,7746,39381
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,900,3300,13700,66300,333500,1696700,8727700
round_k,0,1,4,16,68,331,1667,8483,43638
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12500,61300,308900,1584300,8097500
round_k,0,1,3,14,62,306,1544,7921,40487
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2500,10100,46500,231700,1174300,6008700
round_k,0,2,12,50,232,1158,5871,30043
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11100,52300,256700,1300300,6607500
round_k,0,1,3,13,55,261,1283,6501,33037
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12300,58500,291500,1487500,7603900
round_k,0,1,3,12,61,292,1457,7437,38019
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,13700,64700,318500,1623100,8339500
round_k,0,1,4,14,68,323,1592,8115,41697
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,35500,172100,877900,4492300
round_k,0,1,9,38,177,860,4389,22461
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15500,77500,386300,1986500
round_k,0,1,3,15,77,387,1931,9932
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8100,39700,201700,1017700,5201900
round_k,0,1,10,40,198,1008,5088,26009
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13700,67700,345300,1711700,8530100
round_k,0,1,3,15,68,338,1726,8558,42650
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12500,63300,315500,1593300,8137900
round_k,0,1,4,13,62,316,1577,7966,40689
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,14300,70900,360700,1845900,9484500
round_k,0,1,4,15,71,354,1803,9229,47422
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3500,16500,82100,411300,2115500
round_k,0,1,3,17,82,410,2056,10577
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11700,58100,291900,1474700,7564100
round_k,0,1,3,12,58,290,1459,7373,37820
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7900,39300,190300,977100,5022100
round_k,0,1,9,39,196,951,4885,25110
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,60300,296700,1517300,7731500
round_k,0,1,3,13,63,301,1483,7586,38657
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,14300,68300,345700,1776500,9131100
round_k,0,1,3,16,71,341,1728,8882,45655
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13300,65900,329500,1677700,8588300
round_k,0,1,3,13,66,329,1647,8388,42941
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,3100,13500,65700,333700,1690500,8662100
round_k,0,2,15,67,328,1668,8452,43310
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11900,60100,288700,1449300,7426500
round_k,0,1,3,13,59,300,1443,7246,37132
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2900,12900,63500,325900,1653900,8500700
round_k,0,1,3,14,64,317,1629,8269,42503
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,13500,67900,325500,1626100,8308700
round_k,0,1,3,14,67,339,1627,8130,41543
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,55300,277700,1416300,7283700
round_k,0,1,3,13,59,276,1388,7081,36418
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,3100,13300,62900,314500,1611100,8245300
round_k,0,1,3,15,66,314,1572,8055,41226
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14100,66900,338300,1735500,8889100
round_k,0,1,3,15,70,334,1691,8677,44445
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,900,4500,19900,98500,498100,2561100
round_k,0,1,4,22,99,492,2490,12805
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12300,61500,305700,1562700,8019500
round_k,0,1,3,13,61,307,1528,7813,40097
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2900,12500,59900,298500,1527100,7831500
round_k,0,1,3,14,62,299,1492,7635,39157
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,48700,244500,1247100,6417700
round_k,0,1,3,12,51,243,1222,6235,32088
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,14700,70300,336700,1707300,8726700
round_k,0,1,3,16,73,351,1683,8536,43633
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,1900,7300,33700,167100,848900,4327300
round_k,0,1,9,36,168,835,4244,21636
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,2700,12300,58900,298700,1837300
round_k,0,1,3,13,61,294,1493,9186
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11700,58500,287500,1452300,7418100
round_k,0,1,3,13,58,292,1437,7261,37090
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,11500,55300,280500,1418700,7292500
round_k,0,1,11,57,276,1402,7093,36462
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11900,59300,297700,1515900,7722300
round_k,0,1,3,12,59,296,1488,7579,38611
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15300,75500,385300,1957300
round_k,0,1,3,15,76,377,1926,9786
round_shots,200,200,100,100,100,100,100,100
round_queries,200,1000,2700,12900,64500,319300,1630300,8385500
round_k,0,2,13,64,322,1596,8151,41927
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10900,52700,256100,1288500,6595500
round_k,0,1,3,12,54,263,1280,6442,32977
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,49900,249500,1276100,6495300
round_k,0,1,3,12,51,249,1247,6380,32476
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,3300,15900,77900,370700,1900700,9706100
round_k,0,1,3,16,79,389,1853,9503,48530
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13300,66700,334500,1680300,8615700
round_k,0,1,3,13,66,333,1672,8401,43078
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,59300,296300,1524900,7836900
round_k,0,1,3,13,63,296,1481,7624,39184
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12300,58100,294500,1494900,7667100
